url,category,comment,hate_towards_whom,label
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,can i develop perfect pitch?,None,no
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,He has tons of tons of knowledge in music !,None,no
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,and he's got tons of knowledge in music,None,no
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,"I love how musical nerdy he is. .its so hot and his songs are so incredible.. how long, mother, done for me, attention and light switch is my top songs on my playlist",None,no
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,What a gift! Perfect pitch indeed! 😀,None,no
https://www.youtube.com/watch?v=dw3-k95QkDw,entertainment,What a gift! Perfect pitch indeed! 😀,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,Can we just take a moment to admire will's star wars pj pants,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,just a moment to admire will's star wars pj pants?,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Kimmel: how’s blake lively? Will: ahhh well she’s gooood Fallon: how’s your wife blake lively? Ryan: no personal questions Jimmy, but she’s good….the sex is great Gotta love 2 different answers 😂😂",None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Will always likes to make a grand entrance on talk shows, & Ryan is a mastermind at marketing - genius! 🤩🤩🤩",None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,will always likes to make a grand entrance on talk shows ryan is a marketing genius,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Will in awe at the sight of shirtless Ryan “WOW, I forgot I looked like that” 😂",None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Will in awe at the sight of shirtless Ryan “WOW, I forgot I looked like that” 😂",None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,“How much time are you spending in the gym?” “Um …thats like a solid 20 minutes!!” 🤣 LMAOOO !! I’d love to see Will n Ryan in a movie soon together!,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,how much time do you spend at the gym?,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,how much time do you spend in the gym?,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,This is gold! I wonder if both Jimmy's knew they were gonna do this.,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,gold i wonder if both jimmy knew they were going to do it,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,gold i wonder if both jimmy knew they were going to do this,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,this is gold i wonder if both jimmy knew they were going to do this,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,this is gold i wonder if both jimmy knew they were gonna do this,None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Just been watching the rayan comin' instead of well clip on falon , and bro ..this gotta be one of the greatest cross overs in comedy in general",None,no
https://www.youtube.com/watch?v=M3aWvGi9Z3U,entertainment,"Just been watching the rayan comin' instead of well clip on falon , and bro ..this gotta be one of the greatest cross overs in comedy in general",None,no
https://www.youtube.com/watch?v=s323wdjE02Q,entertainment,The most beautiful woman to ever walk the face of the Earth.,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,"had a crush on her since Cousin Vinnie and it's never gone away, she's still a knockout with a vibrant shining personality",None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,"had a crush on her since Cousin Vinnie and it's never gone away, she's still a knockout with a vibrant shining personality",None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,This confirms that laughing is the key of aging young !,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,so it confirms that laughter is the key to aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,this confirms that laughter is the key to aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,this confirms that laughter is the key of aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,so it confirms that laughing is the key to aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,this confirms that laughing is the key to aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,this confirms that laughing is the key of aging young,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,I love love love her...she is so relatable n seems so kind n absolutely stunning she looks younger here than in My Cousin Vinny which btw is one of my favz,None,no
https://www.youtube.com/watch?v=6fGEtOzBQao,entertainment,I love love love her...she is so relatable n seems so kind n absolutely stunning she looks younger here than in My Cousin Vinny which btw is one of my favz,None,no
https://www.youtube.com/watch?v=6-oQlSgLiFw,entertainment,"This proves that Jimmy Fallon is amazing at what he does. He at first joked about Zac's swearing, but he noticed that Zac seemed kind of uncomfortable and embarrassed for doing this, so he cursed too, to make Zac feel better about it. Notice how relieved Zac looked after Jimmy did this! What an amazing guy.",None,no
https://www.youtube.com/watch?v=6-oQlSgLiFw,entertainment,"This proves that Jimmy Fallon is amazing at what he does. He at first joked about Zac's swearing, but he noticed that Zac seemed kind of uncomfortable and embarrassed for doing this, so he cursed too, to make Zac feel better about it. Notice how relieved Zac looked after Jimmy did this! What an amazing guy.",None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,Tom Cruise is highly admired and respected. He’s perfect man😍😍😍😍😍,None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,in his opinion tom cruise is highly admired and respected,None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,tom cruise is highly admired and respected,None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,I know a couple of people who met Tom Cruise in “everyday” situations. He engaged in a 30 min conversation with one of them. A true gentleman. I will watch his movies wholeheartedly.,None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,"I hope this one(MI6) turns out to be the best in the series. The first MI was great, 2nd was Meh, 3rd was okay but then 4th and 5th were fantastic! Respect for the Legend. 🙇🙏",None,no
https://www.youtube.com/watch?v=Si4-VzckyWg,entertainment,"I hope this one(MI6) turns out to be the best in the series. The first MI was great, 2nd was Meh, 3rd was okay but then 4th and 5th were fantastic! Respect for the Legend. 🙇🙏",None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,So funny!!! Love them both!,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,love them both,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,",🤣😂🤣🤣😄😆 Great advertisement! ,😂🤣😂🤣💜 Competition!!",None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,",🤣😂🤣🤣😄😆 Great advertisement! ,😂🤣😂🤣💜 Competition!!",None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,So good to see my Brad 🥰 on TV again. Ang had him chained up for too long. Bring on the movies!!!! ❤❤❤,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,great to see brad again on tv,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,*Brad Pitt is a living legend*,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,a living legend brad pitt,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,a living legend brad pitt is a living legend,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,You gotta love Bradsy ☺️,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,You gotta love Bradsy ☺️,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,In case you forgot how gorgeous Brad Pitt is here is this sketch.,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here's a sketch for you,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here's a sketch of him,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here is a sketch of him,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here's a sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here's the sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here is a sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,just in case you forgot how beautiful brad pitt is here's a sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how beautiful brad pitt is here is this sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,in case you forgot how gorgeous brad pitt is here is this sketch,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,"You gotta love Brad Pitt, very funny guy, and he did his best acting in 12 Monkeys imo, love that film",None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,"You gotta love Brad Pitt, very funny guy, and he did his best acting in 12 Monkeys imo, love that film",None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,Arthur C Clarke 👏🏼👏🏼👏🏼,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,arthur c clarke,None,no
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,arthur c clarke ,None,no
https://www.youtube.com/watch?v=qCcTUREw63s,entertainment,"As a Christian this was by far the funniest thing I've seen all day, God always come first so remember to ask before you begin :)",None,no
https://www.youtube.com/watch?v=qCcTUREw63s,entertainment,as a christian this was by far the funniest thing i've seen all day,None,no
https://www.youtube.com/watch?v=qCcTUREw63s,entertainment,as a christian this was by far the funniest thing i've seen all day so remember to ask before you start ,None,no
https://www.youtube.com/watch?v=qCcTUREw63s,entertainment,Can I have a happy birthday it’s my birthday and I been watching this show as a kid I’m ok with u not saying it,None,no
https://www.youtube.com/watch?v=qCcTUREw63s,entertainment,Can I have a happy birthday it’s my birthday and I been watching this show as a kid I’m ok with u not saying it,None,no
https://www.youtube.com/watch?v=YM9LyJBmBEg,entertainment,"Ok, seriously, I'm at work right now and I just laughed my ass off, people are wondering what I'm doing 😂🤣",None,no
https://www.youtube.com/watch?v=YM9LyJBmBEg,entertainment,"Ok, seriously, I'm at work right now and I just laughed my ass off, people are wondering what I'm doing 😂🤣",None,no
https://www.youtube.com/watch?v=4TqRk7KxAp8,entertainment,Wow outstanding episode,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"Yes I like Asian men , all Asian men , men who are from Asia 🙆 I'm also from Asia 🙆♥️",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"Yes I like Asian men , all Asian men , men who are from Asia 🙆 I'm also from Asia 🙆♥️",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,this stereotype has been broken by BTS.. XD,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,he broke the stereotype xd,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,this stereotype was broken by bts,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,this stereotype has been broken by bts,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,this stereotype has been broken by bts xd,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,PROVE THAT ASIAN ARE SEXY: ALL BOLLYWOOD (INDIAN) ACTRESS!!!,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"Me: **sees title of the video** Also me: **looks at Ryan and drools** 🤤♥️🙌 In all seriousness though, I’m really proud of Ryan for making this video with a logical, objective outlook on the issue. He’s literally my only voice of reason anymore (cuz yes, I’m Asian and I was offended, but he made me see things much more differently).",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"Me: **sees title of the video** Also me: **looks at Ryan and drools** 🤤♥️🙌 In all seriousness though, I’m really proud of Ryan for making this video with a logical, objective outlook on the issue. He’s literally my only voice of reason anymore (cuz yes, I’m Asian and I was offended, but he made me see things much more differently).",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,Can aisians be sexy ?? *looks at my diffrent kpop folders in my gallery* yep i'm pretty sure they can,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,can asians be sexy?,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"short answer: yes, look at bts and ofccc BgA edit: btw every Asian can be attractive. not only kpop groups",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"short answer: yes, look at bts and ofccc BgA edit: btw every Asian can be attractive. not only kpop groups",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,Yes! Great choice of photo. 2PM defines sexiness.,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,2pm defines sexiness,None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"I find Asians attractive... but I'm Asian, here's a list of Asians I think are cute 1. Ryan Higa 2. Rap Monster 3. Literally anyone who is a part of BTS, EXO, or Monster",None,no
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"I find Asians attractive... but I'm Asian, here's a list of Asians I think are cute 1. Ryan Higa 2. Rap Monster 3. Literally anyone who is a part of BTS, EXO, or Monster",None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,"I got a report on math class and i give it to my dad, wish me luck.",None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,i have a report from math class and i give it to my dad,None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,i just got a report from math class and i give it to my dad,None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,2:48 THE DOG IS BACKK!!!!!!!!! (bottom left corner),None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,2:48 THE DOG IS BACKK!!!!!!!!! (bottom left corner),None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,Ryan is probably the most funniest you tuber without inappropriate stuff,None,no
https://www.youtube.com/watch?v=tF4JsEhT_GA,entertainment,Ryan is probably the most funniest you tuber without inappropriate stuff,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,I’m going to donate $20 team seas rocks 🤙🤙🤙🤙🤙🤙,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,I’m going to donate $20 team seas rocks 🤙🤙🤙🤙🤙🤙,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Of course I'll help the ocean,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,i will help the ocean,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,of course i'll help the ocean,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Beast Joe Rogan turneed up to you are awesome man you do great causes,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Beast Joe Rogan turneed up to you are awesome man you do great causes,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,I love you,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,and i love you,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,YEAH LET'S GO MRBEAST SAVING THE TREES NOW THE OCEAN,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,YEAH LET'S GO MRBEAST SAVING THE TREES NOW THE OCEAN,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,great job MrBeast,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Its much more cleaner now :D,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Mrbeast is so kind,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Best examples as nature lovers You've got it! You help a lot!,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Best examples as nature lovers You've got it! You help a lot!,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Love from India,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,So close to $30M!,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Even though 30 million wasn't reached we did make a huge impact on the oceans,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,despite not reaching 30 million we made a huge impact on the oceans and the environment,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,its already 2022 in my country happy new year 🎉🎉,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,my country has a happy new year already 2022,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,the new year is already 2022 in my country,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Hopefully he can reach 30 million,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,hopefully he can reach 30 million people,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Elon musk we need you to come in clutch,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,Elon musk we need you to come in clutch,None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,"Only 18,000,000lbs removed! 😬",None,no
https://www.youtube.com/watch?v=cV2gBU6hKfY,entertainment,"Only 18,000,000lbs removed! 😬",None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,2:38 this is actually kind of iconic considering how chandler was actually a janitor for jimmy when he 1st started 🥲,None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,I love how it is still in the trumpit and chaldler is still trying to play it,None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,i love how it's still in the trump and the chaldler is still trying to play it,None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,0:49 „In german we say: Klemmbausteine“ :-),None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,0:49 „In german we say: Klemmbausteine“ :-),None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,2:18 Wow we are in the future we got invisible microphones,None,no
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,2:18 Wow we are in the future we got invisible microphones,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,"Seeing Jimmy and Chris jokearound actually makes me crack up, thanks to him my deppression is gone.",None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me laugh when i see jimmy and chris joke around,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me crack up when i see jimmy and chris joke around,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,My respect to Jimmy for having respect to the stop motion people,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,My respect to Jimmy for having respect to the stop motion people,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,It makes me happy to know that Jimmy is a Lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it's nice to know that jimmy is a lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,i'm happy to know that jimmy is a lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me happy that jimmy is a lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me happy to know jimmy is a lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me happy to know that jimmy is a lego lover,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,it makes me happy to know that jimmy is a lego fan,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Expectations are too high for this channel that sometimes some topics looks small yet he manage well. Good one,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Expectations are too high for this channel that sometimes some topics looks small yet he manage well. Good one,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Great vid Mr beast,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Great vid Mr beast,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Who else appreciates the fact that he uploads consistently? ☃️💕,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates that he uploads regularly?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates the fact that he uploads regularly?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else enjoys the fact that he uploads consistently?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates that he uploads consistently?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,and who else appreciates the fact that he uploads regularly?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates the fact he uploads consistently?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates the fact that he uploads consistently?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,who else appreciates the fact that he uploads consistently? ,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,and who else appreciates the fact that he uploads consistently?,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,My dad bought me beast style fries and beast style burger triple patty 😎,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,my dad bought me beast fries and beast burger triple patty,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,my dad bought me beast style fries and beast style burger triple patty,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Jimmy always makes me happy ❤️😻,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy never disappoints me,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy never disappoints me at all,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy never fails to make me happy,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy makes me happy,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes me happy,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes me happy ,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,I do stop motion and im ten so thanks,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,I do stop motion and im ten so thanks,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Jimmy ALWAYS makes my day 😊,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy makes my day,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes me smile,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes my day -,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes my day,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy always makes my day ,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Jimmy's reactions are always funny!,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,the reactions of jimmy are always funny,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always hilarious,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's responses are always funny,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reaction is always funny,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always funny,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Chris makes this vid so much better lmao 😁,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,chris makes this video so much better,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Thanks for your content Jimmy and Chris,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Thanks for your content Jimmy and Chris,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,Jimmy's reactions are always on point!!,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always sharp,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always right,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reaction is always on point,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always on point -,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always on point ,None,no
https://www.youtube.com/watch?v=T906mp5kYfM,entertainment,jimmy's reactions are always on point,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,Its always a great day when jimmy uploads.,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,the day when jimmy uploads is always great,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I love this,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i love it,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i like this,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,and i love it,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i love this,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,and i love this,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,6:31 jimmy's reaction was hilarious 😂,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,631 jimmy's reaction was funny,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,jimmy's reaction was hilarious,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,6-31 jim's reaction was hilarious,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,6-31 jimmy's reaction was hilarious,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,631 jimmy's reaction was hilarious,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I ate your beast burger at Hardee's and it was good,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your beast's burger at hardee's and it was delicious,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your burger at hardee's and it was good,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your beast's burger at hardee's and it was great,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your beast burger at hardee's and it was great,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your beast's burger at hardee's and it was good,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i ate your beast burger at hardee's and it was good,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,you are a good person because you give money to charity and help people with there lifes,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,a good person because you give money to charity and help others in their lives,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,a good person because you give money to charity and help people in their life,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I want a shout out pl 😭😭,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,all right pl i want to shout,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,all right pl i want to shout out,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,Nearly 100m on main!,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,Nearly 100m on main!,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I love your videos,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i like your videos,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i really like your videos,None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,"Chris and Jimmy are always the most iconic duo to reaction, they always have the best.",None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,"Chris and Jimmy are always the most iconic duo to reaction, they always have the best.",None,no
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,"whenever you upload my day gets 100x better, keep it up!",None,no
