url	comment	scores	type
https://www.youtube.com/watch?v=xOToL-SSkKI	Ronaldo can play amazing even in a shit team aka portugal messi needs iniesta and xavi and even neymar too play good even with argentina he has a good squad and for that reason ronaldo is better	[0.008758245967328548, 0.07187347114086151, 0.9193682670593262]	SPORTS
https://www.youtube.com/watch?v=xOToL-SSkKI	of curse Ronaldo is the best	[0.05209860950708389, 0.2568591237068176, 0.6910421848297119]	SPORTS
https://www.youtube.com/watch?v=lWQONFEHqpc	Iniesta looks EXACTLY the same!	[0.052672553807497025, 0.40610265731811523, 0.5412248969078064]	SPORTS
https://www.youtube.com/watch?v=Bp5YY_CIIio	Proud swede here!😂	[0.003776006866246462, 0.09031985700130463, 0.9059040546417236]	SPORTS
https://www.youtube.com/watch?v=Bp5YY_CIIio	Zlatans english is good. I like it. Good job Zlatan Ibrahimovic! My friend and I love your skills moves and goals!	[0.0013663048157468438, 0.007825545966625214, 0.9908080697059631]	SPORTS
https://www.youtube.com/watch?v=rGwxXjbYoUI	Schweinsteiger to Manchester United! Hes might have gotten a legend if he just had stayed in Bayern!	[0.023851502686738968, 0.35173553228378296, 0.6244129538536072]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	great video	[0.0065343487076461315, 0.049073681235313416, 0.9443919062614441]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	I was laughing at each scene till I saw Kobe and that just hit different	[0.0104589918628335, 0.18508873879909515, 0.8044522404670715]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	Celebrity touches nose. People ; ooh that was unique	[0.016139280050992966, 0.2220931351184845, 0.761767566204071]	SPORTS
https://www.youtube.com/watch?v=AFC5RaH4xMg	😍RİHANNA 😍	[0.007035925053060055, 0.1362142264842987, 0.856749951839447]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	this is amazing⭐	[0.0020088981837034225, 0.014472353272140026, 0.9835186004638672]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	I like that guy that said BANANA SWIRL! BANANA SWIRL!	[0.007556274998933077, 0.11441604793071747, 0.8780277371406555]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	Fan favorites: Mr. Excuses The Rage Monster The Old Guy May you rest in peace Old man.	[0.01551693957298994, 0.3943709135055542, 0.5901121497154236]	SPORTS
https://www.youtube.com/watch?v=0gWxHFMog9w	RIP KOBE we will all miss him cause he was and will always be a legend my prayers are for his family rn 😢😭😭😔 and RIP his daughter	[0.10477674007415771, 0.3632972538471222, 0.5319260358810425]	SPORTS
https://www.youtube.com/watch?v=uoDKtzjLS9k	This shot was just lucky	[0.046391427516937256, 0.4296555519104004, 0.5239530801773071]	SPORTS
https://www.youtube.com/watch?v=psyCXr9uqaQ	I salute A$AP Rocky for being one of the few rappers that have an open mind paradigm. 💯🙏And Tyler as usual 😂	[0.0022774788085371256, 0.044989895075559616, 0.9527326822280884]	FASHION & BEAUTY
https://www.youtube.com/watch?v=psyCXr9uqaQ	Finally some more ASAP Rocky and Tyler the Creator content 🔥	[0.002238896209746599, 0.09154947102069855, 0.9062116742134094]	FASHION & BEAUTY
https://www.youtube.com/watch?v=XiCrniLQGYc	What a great and beautiful video!!! God, it's all so true, reminds me of just how tired I am now of all this suffering, it really takes it out of you!!! Thank you so much for this!! X	[0.010649345815181732, 0.01988689973950386, 0.9694636464118958]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	Because of the economic crisis and the rate of unemployment, now is the best time to invest and make money 💯	[0.04155812785029411, 0.23645907640457153, 0.7219828367233276]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	Dear people that' reading this, we don't know each other but I wish you all the best in life don't ever blam yourself, accept things and a key for happy life.....	[0.004714821465313435, 0.0700429230928421, 0.9252422451972961]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	Thanku so much 😊	[0.0024216528981924057, 0.024566933512687683, 0.9730113744735718]	HEALTH
https://www.youtube.com/watch?v=i0ZabxXmH4Y	You’re braver than you believe and stronger than you seem, and smarter than you think - so follow guidelines and stay home to stay safe. take care of your friends and family. god bless you guys😘	[0.003545968560501933, 0.03719573840498924, 0.9592581987380981]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	And I've always thought they are angels moving around me.	[0.017093442380428314, 0.4759812653064728, 0.5069252252578735]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	I use to love unfocusing my eyes as a kid and watching these 'floaters' move about.	[0.13237106800079346, 0.3518843650817871, 0.5157446265220642]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	You can actually learn to move them using your eye. I love to watch them whenever they show up(pretty rare). Now I know what they are, thanks	[0.005264503415673971, 0.07475622743368149, 0.9199793338775635]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	I’ve actually seen them both at the same time. So i guess i still have my powers 🙏🏾	[0.0039824009872972965, 0.12923164665699005, 0.866786003112793]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	"""I recommend this guide: *noem.best/efnm-guide/H4P* So grateful it exists."" 5:48 Η τέλεια μέθοδος για όλους"	[0.0034322424326092005, 0.06926245987415314, 0.9273053407669067]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	Okay, i can finally say my eyes are okay! I cried and prayed so hard when I experienced it for the first time. Plus your Mom who keep on saying that I ruined my eyes by abusing it; like watching TV first before taking a bath and I'm gonna go blind if I keep doing it. Haha! Can wait to share/send this to my Mom!!!	[0.15279534459114075, 0.2773732542991638, 0.5698314309120178]	HEALTH
https://www.youtube.com/watch?v=Y6e_m9iq-4Q	The floaters in my right eye occured when the retina tore laser surgery was the fix this time the floaters are still there but gravity usually keeps them somewhat out of view but they can be really annoying on cloudy day but I thank god and the skilled lady that was able to keep me seeing this beautiful world	[0.1479540318250656, 0.3334668278694153, 0.5185791850090027]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Girls are powerful ♥️✨ Women are strong ♥️💪🏼 I’m so proud to be a girl ♥️🌸	[0.0009891025256365538, 0.009999345988035202, 0.9890115261077881]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Nice explaination!	[0.007645455189049244, 0.08496392518281937, 0.9073905944824219]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	As a boy, i really feel grateful that i watched this video with earphones carefully... And shoutout to all girls who goes through painful days... Even it's sunshine outside ❤️💞... And yes i still think i shouldn't be ashamed to buy pads for my female friends	[0.006832713261246681, 0.0478411540389061, 0.9453261494636536]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	I'm so thankful for this, i asked this question to my biology teachers for years and they couldn't answer	[0.028810780495405197, 0.09740331023931503, 0.8737859129905701]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	As a boy, I now have more respect than ever for girls. I am so lucky to not have to deal with blood and cramps for DAYS each month. Respect to all women out there! You all deserve it! ✊	[0.010234863497316837, 0.04970302805304527, 0.9400621652603149]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	our body is an amazing instrument. We have to respect it, look after it and let it do its functions properly. Proud to be a mother	[0.004291090648621321, 0.0359024740755558, 0.9598063826560974]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	BOYS ARE VERY LUCKY.	[0.007730437442660332, 0.05867168679833412, 0.9335977435112]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	After watching this video..I want to say all of girls that, We are lucky. Yes! We are lucky! A baby see the light of world because of a GIRL. A Girl can maintain a family, can tolerate the pain on delivery, can tolerate the pain of pireod etc. After this, they can work out of the house. So..every, every, every people should respect a GIRL..	[0.006272125523537397, 0.08477809280157089, 0.9089497923851013]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	I’m glad I went on birth control so I don’t get a period anymore. The cramps hurt, and I’m anemic, so even though my gynaecologist said that the heavy bleeding I had during my periods wasn’t the cause of my anemia, I’m still happy it’s not a factor anymore.	[0.0827462375164032, 0.23873627185821533, 0.6785174608230591]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Feels good to be a guy...	[0.005260626319795847, 0.044505052268505096, 0.9502343535423279]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Boys, you are lucky	[0.006970580201596022, 0.09937211871147156, 0.8936572670936584]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Ladies I have no idea what yall go through. Much respect for being able to put up with this every month. Also, having to care for a baby for 9 months. Much love to yall.	[0.07636711001396179, 0.29080671072006226, 0.6328261494636536]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	who watching while in period 😛😂🤗	[0.00390114588662982, 0.33716705441474915, 0.6589316725730896]	HEALTH
https://www.youtube.com/watch?v=cjbgZwgdY7Q	Thank god I was born a dude!	[0.00881868414580822, 0.07389496266841888, 0.9172862768173218]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	I had dandruff (dry scalp) in Colorado for 18 years. Tried everything including tea tree oil, coconut oil, Selsun Blue, etc. Recently moved to Arizona and it completely went away without using anything. I love the desert even more now!	[0.019336214289069176, 0.102668896317482, 0.8779948353767395]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	One of the best reasons to go bald	[0.011443317867815495, 0.10677545517683029, 0.8817811608314514]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	You can remove your dandruff with just two ingredients..even i tried the method 3 days ago, and it was flawless. Just take a bowl of yogurt(organic) and squeeze one lemon on it and apply on ur scalp and leave it for 20 minutes...and then rinse it off with your daily shampoo it really worked for me	[0.004721681121736765, 0.09494534879922867, 0.9003331065177917]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	Wow! I really was trying to get rid of dandruff and was searching for a good shampoo for that. Idk how Ted ed knew about it! And whola! They made a video!	[0.06780704855918884, 0.28719669580459595, 0.644996166229248]	HEALTH
https://www.youtube.com/watch?v=x6DUOokXZAo	Ted:Ed - Gives importance even to dandruff Edit- Thank you so much for the likes!	[0.0011625491315498948, 0.017886018380522728, 0.9809514880180359]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	Thank you for this knowledge	[0.002417623996734619, 0.04202238470315933, 0.9555599093437195]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	My heart is filled with gratitude as I'm sharing my testimony to the entire universe on how herbal doctor oduntun cured me from herpes virus that has been spreading through my body, I suffered from herpes virus since 2007 I often see symptoms in my private area nd lips, anytime I use acyclovir drugs it will go away then return some months later. it was disheartening since i have been diagnosed but after finding herbalist oduntun and his reviews on instagram @herbalist_oduntun i was convinced that he meant be of great help to me so I contacted him to know more about his herbal products and how I can get it delivered to me here in Nuremberg, He then said that he will deliver the herbal package to me through the ups delivery service with the address I will provide that is after preparing the medication with the roots and herbs ingredients he will purchase from the traditional market, so I keep faith believing that I can be cured completely with what comes from nature since it herbal medicine i took the risk and pay him the amount he requested to get the ingredients he started preparation as soon as I send him the money and submit my home address for the delivery today I'm so happy sharing this to the world 🌍 I'm From Nuremberg (Germany 🇩🇪) for more information on how to get in touch with herbal doctor oduntun you can reach him on What'sApp:+2349039463501 or his (email:herbalistoduntun@gmail.com) I'm a living testimony stay safe and stay bless 🙏🏼.	[0.010301368311047554, 0.10887046158313751, 0.880828320980072]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had a heart attack when I was 5 my baby sister was actually going to be born about to weeks later. We were so scared for him he luckily survived and are forever grateful that god gave my sister the opportunity to have a father	[0.10356664657592773, 0.34390494227409363, 0.552528440952301]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	Soo good animations....if ted-ed is reading this comment.....hats off to you guys..awesome animations!!😃😃	[0.002027401700615883, 0.011059034615755081, 0.9869135022163391]	HEALTH
https://www.youtube.com/watch?v=3_PYnWVoUzM	I could listen to this voice all day	[0.005153524223715067, 0.06596488505601883, 0.9288815259933472]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	Hello I watched the video so I would have knowledge about panic attacks. I don't experience them, but I'd like to know how to help people who do. What should I do when a person around me experiences it? Can you guys give me tips about things you do when you experience it? Thank you so much!	[0.07477278262376785, 0.4035627245903015, 0.5216643810272217]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	panic attack feel like you have NO IDENTITY, that you stop knowing who you are because everything you learnt is an illusion and subject to doubt and destruction, you become overwhelmed within the realm of the unknown and you lose track of what is what, like in the middle of an ocean with an infinite depth with no solid reference below. I've experienced it a lot, i write about it accurately. mine were induced by marijuana and a recent PTSD. writing about it made me a different man, i understand myself more every day and it helped me process my past and come out as a more definitive being, it is a spiritual experience that made me closer to the universe and the concept of God. I wish all of those with panic attacks the best and remember, do not just dismiss it, it is an opportunity for you to understand, a gift, so take it and process it.	[0.03571150824427605, 0.30407238006591797, 0.6602161526679993]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	"I had anxiety during 2020, but I was lucky enough to have such incredible, supportive, amazing friends and family who let me talk to them and comforted me through it all. Now it's almost 2022, and my anxiety is gone! Of course, I might get a little more nervous about something than other people will, but I'm still young, so there was enough time to do something about it. I had a total of only two panic attacks during that time, and both times I was extremely scared of dying. I thought I was going to die and those thoughts wouldn't leave my mind. So I started to take care of myself. Every time I looked in the mirror I'd think nice things about myself and what I saw in the reflection. I remember when the attacks happened, I'd always think ""This too, shall pass"" and start to feel a little better. I think both times my attacks happened it was because of a lack of sleep. The first time it happened I had no idea what was going on so I locked myself in the bathroom and texted my friend about what was happening, and he comforted me through it. The second time it was a smaller attack and wasn't as scary because I knew what to do and knew what was going on this time, but either way it's still a fright. My attacks didn't last the whole day, only for a few minutes or a little longer, but I would still be a bit shaken up for the rest of the day. You all are so strong, and I believe in you. I made it, so I have no doubt that you all will too. I'm forever grateful to everyone who helped me with my anxiety, so I want to help people with theirs in return. I'm the mom/therapist friend, so if any of you ever want to talk, I'm here💜Stay strong!"	[0.05616801232099533, 0.24457913637161255, 0.6992528438568115]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	For me face the fear ! Head on and be relentless and boom I was cured 👊	[0.008320389315485954, 0.10982982069253922, 0.8818499445915222]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	My panic attacks got so bad when I was 18, I wasn't able to leave my house for days because I was scared I might get one in public and have no one around.. I lost 14 pounds within 3- 4weeks... I'd cry almost every night because I felt weak and tired of it all but as many people struggling with mental health, I was scared of going to therapy and getting help. One night at 1am I told my parents that I'm ready to see a professional and that is the best decision I have ever made to this day. It only took one session with someone who understood me. My appetite started improving and slowly but surely I was starting to stress less about my panic attacks. I haven't had one since, so it's been 4 years now. To anyone who's going through this: tell yourself you're ok and mean it! You are going to be fine. It will pass trust me! This is how I got out of a very dark place in my life and it took me months but once you start thinking optimistically and clearing your head of such bad thoughts, the attacks will leave once and for all!	[0.11716359108686447, 0.3132808208465576, 0.5695555806159973]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	Thank you Ted-Ed video like these makes me realize I am not alone in fighting my panic attacks.	[0.010030295699834824, 0.10050535947084427, 0.8894641995429993]	HEALTH
https://www.youtube.com/watch?v=IzFObkVRSV0	The brain handing a paper bag to the heart to help overcoming hyperventilation is pure gold	[0.02245914377272129, 0.287740558385849, 0.6898003220558167]	HEALTH
https://www.youtube.com/watch?v=IaQdv_dBDqM	I had meningitis when I was going through my battle with leukaemia. I don’t remember any of it though as I was very young. I was on chemo therapy at he time, so my immune system was just an open gate to any bacteria. I’m so thankful for our NHS in the UK that I’m here today 😊 I now have short term memory problems either from this or the fungal infection that I had in my brain. Either way I’m still kicking so can’t complain!	[0.13753610849380493, 0.2803131937980652, 0.5821507573127747]	HEALTH
https://www.youtube.com/watch?v=IaQdv_dBDqM	Hello random person scrollling through the comments! :D	[0.009040921926498413, 0.354142427444458, 0.6368166208267212]	HEALTH
https://www.youtube.com/watch?v=yJoQj5-TIvE	i love pretending i understand these videos	[0.07063069194555283, 0.18203385174274445, 0.7473354935646057]	HEALTH
https://www.youtube.com/watch?v=XxPqtWlZ9mU	I have an asperger and I'm proud of myself.	[0.018668770790100098, 0.1167965829372406, 0.8645346760749817]	HEALTH
https://www.youtube.com/watch?v=NDtuPrcS3Zo	This arthritis treatment solution (check link below) is definitely the ideal item I`ve ever used for my arthritis joint pain. It`s a magic. Even when I`m old, I still perform a lots of gardening work in South Florida that involves lifting and carrying bags of fertilizer and soil, pruning, harvesting, and even more. hyperzen.net/mbok	[0.01194649189710617, 0.12226103991270065, 0.8657925128936768]	HEALTH
https://www.youtube.com/watch?v=MOs3CvGkdbI	Started my journey this week, lost 1lb so far. Will update in a month	[0.002812632592394948, 0.38778144121170044, 0.6094058156013489]	HEALTH
https://www.youtube.com/watch?v=MOs3CvGkdbI	It's actually very helpful! Thank you!	[0.0014293837593868375, 0.008343619294464588, 0.9902271032333374]	HEALTH
https://www.youtube.com/watch?v=JEizkwusd6Q	braggs works great. i take it 3 xs a day. a teaspoon n i feel great and am losing weight easily for the first time ever. this stuff is amzing.	[0.003347862046211958, 0.03178882971405983, 0.9648631811141968]	HEALTH
https://www.youtube.com/watch?v=7o39NrSwfb8	This would have been PERFECT with the Benny Hill soundtrack...	[0.004196545574814081, 0.043522078543901443, 0.9522812366485596]	Fitness
https://www.youtube.com/watch?v=7o39NrSwfb8	Great! And as a brazilian, my fav is the carioca move. Thanks for sharing. Cheers	[0.0010990279261022806, 0.011237646453082561, 0.987663209438324]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	If Tom put out a workout program as Lucifer, I think there'd be a lot more fit people	[0.02783108688890934, 0.4239839017391205, 0.5481850504875183]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	I am convinced he is the most handsome person to EVER walk the earth.	[0.0017661823658272624, 0.008019757457077503, 0.990213930606842]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	He’s so hot I’m gonna cry	[0.005383393727242947, 0.027151985093951225, 0.9674645066261292]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Marry me! 😍	[0.004084326326847076, 0.09649215638637543, 0.8994235992431641]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Im impressed he was able to do some excercies without assistance... i have never seen ANYONE getting assistance to do basic dumbell overhead before. Neither a assistance with such a intense look in his eyes meanwhile he helped with his assistance. I guess he did a god job to assist the work.	[0.049146004021167755, 0.2897084057331085, 0.6611456274986267]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	What am i missing? The guy looks great. But he’s not lifting that heavy. He struggled with pullups, 60kg on squat is about 150lbs, and 40lb per arm presses. I lift those numbers and his arms look much better	[0.04696420207619667, 0.23152898252010345, 0.7215067744255066]	Fitness
https://www.youtube.com/watch?v=F05fvnuF6iw	Paolo! Hes the best devil trainer!	[0.0027031030040234327, 0.04345918074250221, 0.9538377523422241]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	“Earl” “Yeah Randy” “I lost 250 FRICKING pounds” “Great,really good for you,so great”	[0.019931072369217873, 0.14715029299259186, 0.8329187035560608]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	It's pretty moving to see he doesn't have the attitude of his new body (yet ?). I wish him the best with his girl.	[0.09672597050666809, 0.3832956850528717, 0.5199782848358154]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	Wow he doesn’t even look like the same guy. Amazing how attractive someone can get once they lose weight	[0.011761962436139584, 0.09374445676803589, 0.8944935202598572]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	When he said “My name is Earl” my heart literally dropped. Grew up with that show.	[0.07631763815879822, 0.33505672216415405, 0.5886256098747253]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	This is pretty phenomenal. I can’t believe that’s actually him!	[0.0049653565511107445, 0.0264595914632082, 0.968575119972229]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	He’s way older now but looks younger and better than 20 years ago!	[0.0030274963937699795, 0.03661300241947174, 0.9603596329689026]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	Omg, seriously it wasn’t until you spoke that I realized this was you. I though you were the trainer 😱 Tons of respect for the hard work and discipline you have!	[0.00895114429295063, 0.08795670419931412, 0.9030922055244446]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	Who is putting a dislike on this video? Really? This is fantastic, I'm extremely happy for him. Two thumbs up!	[0.008649187162518501, 0.021137962117791176, 0.9702128171920776]	Fitness
https://www.youtube.com/watch?v=JqJz_KNgXLw	I can't believe he didn't mention The Butterfly Effect, that role was badass. I'm so happy for him.	[0.0053466856479644775, 0.027201669290661812, 0.9674516320228577]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	8:28 The first bodybuilder who also was a snowman. That is truly inspiring.	[0.0013390674721449614, 0.025296103209257126, 0.9733647704124451]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold is one of a kind, a legend, an American treasure	[0.003534577088430524, 0.051806870847940445, 0.9446585774421692]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold seems like such a chill guy,making jokes,and he looks like hes having fun,i bet he is a great friend	[0.002339261583983898, 0.02190338633954525, 0.9757573008537292]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold has inspired me to wait until my 70s before I try almond milk.	[0.017057234421372414, 0.4062962532043457, 0.5766463875770569]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Did this man just put the whole egg in there with the shell in it.... what a straight legend 💯💪	[0.021271880716085434, 0.24900129437446594, 0.7297269105911255]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Just think about this, Arnold is such a badass he doesnt just drink raw egg (which most people avoid like the black death), he blends the entire egg just for the extra calcium	[0.03715604543685913, 0.2613270580768585, 0.7015168070793152]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	Arnold: I eat more greens than animal meats, I feel great now Also Arnold: I love cooking steak	[0.0019400457385927439, 0.029163962230086327, 0.9688959121704102]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	I developed more respect for Arnold for going Plant based. Arnold, you really are an inspirational idol.👍	[0.0019434437854215503, 0.036223359405994415, 0.9618332386016846]	Fitness
https://www.youtube.com/watch?v=jFk-L7Wcg0g	He is the best!	[0.002059013582766056, 0.010493540205061436, 0.9874475598335266]	Fitness
https://www.youtube.com/watch?v=r4MzxtBKyNE	Thanks 🙏 I just did a 190 deadlift with good form	[0.0014062030240893364, 0.05882476642727852, 0.9397690296173096]	Fitness
https://www.youtube.com/watch?v=lAZobMyRy8o	Ohhh... It's me on Thor's right leg.!!	[0.0074575552716851234, 0.42503291368484497, 0.5675095319747925]	Fitness
https://www.youtube.com/watch?v=lAZobMyRy8o	Problems with breathing before hitting 30 :( Being that big and strong comes at a huge price. I hope he at least gets to 60, seems like an awesome guy.	[0.06556424498558044, 0.2316988855600357, 0.7027369141578674]	Fitness
https://www.youtube.com/watch?v=r4c3e3zZ8kU	My smoothies are much better. I should start showing people how to make healthy high calorie and high protein meals.	[0.004663435276597738, 0.06814781576395035, 0.9271888732910156]	Fitness
https://www.youtube.com/watch?v=r4c3e3zZ8kU	Hanz n Franz 💪👽👍🏼 here to pump you up 🇨🇦	[0.008217597380280495, 0.26838937401771545, 0.7233929634094238]	Fitness
https://www.youtube.com/watch?v=Z88o0dmhh7Q	Bro just imagine if he was in shape like this during his career he's already a all time great but man he definitely would have added to his accolades in baseball for sure🏆🏆🏆	[0.004022080916911364, 0.11281296610832214, 0.8831650018692017]	Fitness
https://www.youtube.com/watch?v=Z88o0dmhh7Q	What a solid transformation, from no push-ups to multiple pushups. Incredible!	[0.0020698646549135447, 0.03095250017940998, 0.9669774770736694]	Fitness
https://www.youtube.com/watch?v=XeEIoGMldyc	This is going to help me in 3rd grade	[0.0021163569763302803, 0.08898353576660156, 0.9089001417160034]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Steroids. There, I saved you 4 minutes of your life,	[0.08353513479232788, 0.3792986571788788, 0.5371661186218262]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	"""Meaningful growth requires challange and stress"" I liked this line, we can connect so many things with it, education, personality, behaviour, position etc..."	[0.007622940465807915, 0.11054517328739166, 0.8818318843841553]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	I have a message for anyone seeing this JESUS IS KING! God Bless and have a great day!	[0.0010542103555053473, 0.01683642901480198, 0.9821093678474426]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	My dad lost 100lbs. I visited NextLevelDiet and followed their steps. I only selected food he likes and they provided me with FULL PACKET in seconds. I got 30 days DIET MEAL PLAN, TRAINING PLAN, FITNESS TIPS, and HEALTHY RECIPES as well.	[0.008112209849059582, 0.2557297945022583, 0.7361579537391663]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	My muscles will grow as my youtube channel grows!! Peace and love.. Whoever reads this comment. ♥️✌️💪	[0.0009617161704227328, 0.02411118894815445, 0.9749271273612976]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	"Nice closing words... ""It is with muscles as it is with life: Meaningful growth requires challenge and stress."""	[0.021630672737956047, 0.19966816902160645, 0.7787011861801147]	Fitness
https://www.youtube.com/watch?v=2tM1LFFxeKg	Wow this was incredibly accurate, I clicked assuming it'd be filled with garbage. Neurological adaptation, progressive overload, adaptation response, etc it covered the basics well	[0.1210588663816452, 0.2461201250553131, 0.6328209638595581]	Fitness
https://www.youtube.com/watch?v=YImqb-g0pfo	Can u do these before and after a workout. Thank you	[0.0022436948493123055, 0.17391720414161682, 0.8238391876220703]	Fitness
https://www.youtube.com/watch?v=YImqb-g0pfo	I’m so interested. But so scared to download anything because I’ve paid for downloads gravely in the past. Is this safe? Anyone downloaded it? Of had the PDF sent to them? I really wanna know what he’s talking about! Thanks💚🙏🏻	[0.09766987711191177, 0.3252601623535156, 0.5770699977874756]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	Hey guys, please join us on the PictureFit Community discord! We’ve had lots of great discussions and would love for you to be a part of it. Also, we’re looking for more people with expertise or education in the health and fitness field. We have some already but can always use more. If that’s you and you wanna help out some of your fellow bros and broettes, please come join the server and message me directly! Hope to see you guys there. https://discord.gg/picturefit	[0.001057814690284431, 0.03080514818429947, 0.9681369066238403]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	A the beginning I was 51kg now I’m 73 kg looking fuller and stronger Edit: no I didn’t got fat🙂	[0.007961798459291458, 0.22178712487220764, 0.7702509760856628]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	Is boxing with dumbbells of 11 lbs on each hand bad for the body? i've been experiencing this a few days and I like this exercise.	[0.05366578325629234, 0.3359620273113251, 0.6103721261024475]	Fitness
https://www.youtube.com/watch?v=2qWoegDcHMI	As a beginner, all you need to do for starting is the bench press, overhead press, Pulldown, Squat and Deadlifts and your gains will be so much faster than the isolation machines. You gotta have a really good form for your own accord though, so spend the first month doing these with just the bar so you get accustomed to the proper movement. And don't go for 1 rep max from the beginning, you risk potential injuries even with proper form because you are weak at the start. 5 sets of 5 is the best. Your welcome	[0.044740479439496994, 0.3519132137298584, 0.6033464074134827]	Fitness
https://www.youtube.com/watch?v=t1RzOeVtroY	Buckely's is the knockout of the decade, and the decade just started.	[0.018758606165647507, 0.44274812936782837, 0.538493275642395]	SPORTS
https://www.youtube.com/watch?v=t1RzOeVtroY	ima let UFC finish in a moment but Joaquin Buckley had the greatest KO of all time	[0.010175912640988827, 0.19469234347343445, 0.7951317429542542]	SPORTS
