Unnamed: 0	id	url	comment
13062	159	https://www.youtube.com/watch?v=3_PYnWVoUzM	I’ve had 3 minor heart attacks and I’m only 14. I’m probably only going to live to 16
13063	160	https://www.youtube.com/watch?v=3_PYnWVoUzM	does anyone else sometimes have sever pain in the chest area, it feels like sharp painful pulling, right where the heart would be or right to the left of it. ive had this occasionally throughout my life but nobody ever knows what im talking about
13064	161	https://www.youtube.com/watch?v=3_PYnWVoUzM	I always have a back pain short breath and my heart starts to beat so fast also im 14 btw and im worried i feel like im gonna die it happens randomly
13065	162	https://www.youtube.com/watch?v=3_PYnWVoUzM	*Heart During Heart Attack:* _And I oop-_
13066	163	https://www.youtube.com/watch?v=3_PYnWVoUzM	Someone had a heart attack in my high school this morning........
13067	164	https://www.youtube.com/watch?v=3_PYnWVoUzM	There can be OTHER reasons for the heart attack, not necessarily blocked artery
13068	165	https://www.youtube.com/watch?v=3_PYnWVoUzM	A couple days ago when this was posted, my friends dad died of a heart attack, blood clogs and liver failure. Hope you have a good time in a better place. 😭🌷⚘😍❤💓💞💝💋
13069	166	https://www.youtube.com/watch?v=3_PYnWVoUzM	4:04 that's the best handwriting from a doctor.
13070	167	https://www.youtube.com/watch?v=3_PYnWVoUzM	Watching this while being hospitalized because of heart attack. And yeah, I'm 23.
13071	168	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had a heart attack when I was 5 my baby sister was actually going to be born about to weeks later. We were so scared for him he luckily survived and are forever grateful that god gave my sister the opportunity to have a father
13072	169	https://www.youtube.com/watch?v=3_PYnWVoUzM	Can plax be removed by the steps to avoid heart attack?
13073	170	https://www.youtube.com/watch?v=3_PYnWVoUzM	Me: Feel a random pain in chest Also me: My time has come
13074	171	https://www.youtube.com/watch?v=3_PYnWVoUzM	"Sir please do explain about ""FISTULA"""
13075	172	https://www.youtube.com/watch?v=3_PYnWVoUzM	*someone having a heart attack* Me casually shopping at Walmart: I can help I got nitroglycerin. Seems legit
13076	173	https://www.youtube.com/watch?v=3_PYnWVoUzM	"1:38 I have a question: Why does heart attack can ""make us hurt"" other part of the body such as our arm, back etc etc?"
13077	174	https://www.youtube.com/watch?v=3_PYnWVoUzM	yesterday morning my uncle passed away from a heart attack while at work:(
13078	175	https://www.youtube.com/watch?v=3_PYnWVoUzM	On the 21th of october 2018, when i'm 11, i had a heart attack and i miraculeusely survived without any medical help, looks like i'm the chosen one. 😉
13079	176	https://www.youtube.com/watch?v=3_PYnWVoUzM	He protecc He attacc But most importantly... OH WAIT I'M HAVING A HEART ATTACC NOOOO
13080	177	https://www.youtube.com/watch?v=3_PYnWVoUzM	"""What causes a heart attack"" Me: ""Kira"""
13081	178	https://www.youtube.com/watch?v=3_PYnWVoUzM	it's very expensive to follow these instructions , but it's a must otherwise everything needs money lots of it
13082	179	https://www.youtube.com/watch?v=3_PYnWVoUzM	“How do you know if someone is having a heart attack?” Well I think that instant death you just mentioned might be a pretty big sign.
13083	180	https://www.youtube.com/watch?v=3_PYnWVoUzM	"Thanos: ""I am inivitable"" Heart Attack: 4:22"
13084	181	https://www.youtube.com/watch?v=3_PYnWVoUzM	Everytime i got a sudden chest pain *Me: my time has come* _Insert 🐢 meme_
13085	182	https://www.youtube.com/watch?v=3_PYnWVoUzM	TedEd videos are all so informative and calming and soothing ✨
13086	183	https://www.youtube.com/watch?v=3_PYnWVoUzM	I eat lots of sugar in a day I don't do sports at all I don't eat vegetables that much And I love eating red meat Well, I'm about to die very soon Oh and sometimes I feel like I can't breathe very well
13087	184	https://www.youtube.com/watch?v=3_PYnWVoUzM	This video gives me enough anxiety to have a heart attack Wait wha-
13088	185	https://www.youtube.com/watch?v=3_PYnWVoUzM	They say for every 8 bacon strips you eat, your chances of a heart attack increases by 11%
13089	186	https://www.youtube.com/watch?v=3_PYnWVoUzM	So my chest pains sometimes Like at random times Soooo is that a heart attack or a what?
13090	187	https://www.youtube.com/watch?v=3_PYnWVoUzM	I workout everyday...but today, I was lazy and hence I didn't go ....this might be the reason why this video was recommended to me ....so coincidental!!!
13091	188	https://www.youtube.com/watch?v=3_PYnWVoUzM	I think everybody knows at least one person who has suffered from a heart attack. For me, it took both of my grandparents. Keep healthy and God bless, everyone ♡
13092	189	https://www.youtube.com/watch?v=3_PYnWVoUzM	4:35 oh ok, but can only have my heart back, I can’t live without it.
13093	190	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad passed away on the 8th of march 2019 i still miss him so much 😔 (im only 14)
13094	191	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad got a heart attack yesterday in middle of hockey game... Thank god hes ok now. He survied
13095	192	https://www.youtube.com/watch?v=3_PYnWVoUzM	my father died of a heart attack in September of 2018. may he rest and peace and be forever in my heart ❤
13096	193	https://www.youtube.com/watch?v=3_PYnWVoUzM	"I eat 3 big macs with fries and 3 supersize sodas along with 3 taco bell burritos everyday. I'm 5'11"" and 270lbs but I hate to exercise and have an office job talking on the phone all day. I hope I never have a heart attack like some of my friends have had. Some of them died. I do baby aspirin everyday. That's something they didn't do. That seems to keep me healthy."
13097	194	https://www.youtube.com/watch?v=3_PYnWVoUzM	hi
13098	195	https://www.youtube.com/watch?v=3_PYnWVoUzM	What happens during a heart attack You die
13099	196	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had diabetes and passed away a few days ago due to a severe heart attack.
13100	197	https://www.youtube.com/watch?v=3_PYnWVoUzM	heart attacks where you at?
13101	198	https://www.youtube.com/watch?v=3_PYnWVoUzM	Can you survive a heart attack
13102	199	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had two heart attacks on the night of his birthday. Fortunately he survived
13103	200	https://www.youtube.com/watch?v=3_PYnWVoUzM	"Asian Parents: ""Eating or Drinking Soy Sauce too Much will get you a Heart Attack!"" (A Drip Of Soy Sauce Falls in my Rice) Me: -Throws the Rice Away-"
13104	201	https://www.youtube.com/watch?v=3_PYnWVoUzM	My grandpa had a heart attack, the only symptoms he had were chills, exertion, and chestpain. It went from 1 to 20 fast (dint worry he lived)
13105	202	https://www.youtube.com/watch?v=3_PYnWVoUzM	Sometimes I have pain on the right side , like the opposite to where the heart is situated. I often freak out that I am having a heart attack but then I realise my heart is on the left but then why does it hurt on the right?
13106	203	https://www.youtube.com/watch?v=3_PYnWVoUzM	Who else is a doctor... Mean niether😂
13107	204	https://www.youtube.com/watch?v=3_PYnWVoUzM	Give me a better explanation channel then this. I 'll be waiting.
13108	205	https://www.youtube.com/watch?v=3_PYnWVoUzM	1:20 thanos (2019 anyone?) Edit:oh man i steal comments :( I hope i get a like 1 like 1 good comment Like here 👇
13109	206	https://www.youtube.com/watch?v=3_PYnWVoUzM	One day i felt very much pain in my middle chest it gone after i take some cold water.is it dangerous????my loqer jaw also severing that time but it also gone after taking cold water.is it dangerous????pls tell me
13110	207	https://www.youtube.com/watch?v=3_PYnWVoUzM	I rarely eat red meat i mostly eat only chicken whit bones i even eat the bones
13111	208	https://www.youtube.com/watch?v=3_PYnWVoUzM	2:29 that blood test tho
13112	209	https://www.youtube.com/watch?v=3_PYnWVoUzM	This is scary
13113	210	https://www.youtube.com/watch?v=3_PYnWVoUzM	My mum passed away today and I am only 14 😭😭 she had an heart attack and it was on her left arm
13114	211	https://www.youtube.com/watch?v=3_PYnWVoUzM	شكرا لكم لقد أحببت الفيديو
13115	212	https://www.youtube.com/watch?v=3_PYnWVoUzM	Today Oct 29 2018 my healthy, fit uncle died due to heart attack. No alcohol,no tobacco no cigarette in whole life, Age 64, but physical fitness and energy and appearance was like 45 yrs old person . Physician told its Minor attack, immediately visit heart specialist but within 5 minutes he silently die on shoulder of my aunt. Total time Since chest pain experience and Death= 25 minutes. Worst Day 😢
13116	213	https://www.youtube.com/watch?v=3_PYnWVoUzM	1:20 So no one's gonna say anything about the fact that Ted Ed predicted *Thanos* about a year and half ago?
13117	214	https://www.youtube.com/watch?v=3_PYnWVoUzM	(☝︎ ՞ਊ ՞)☝︎
13118	215	https://www.youtube.com/watch?v=3_PYnWVoUzM	Im just 10 and i love *FISH!!!* good thing that im still eating healthy plus where having *FISH! FOR DINNERRRR!!!*
13119	216	https://www.youtube.com/watch?v=3_PYnWVoUzM	I exercise about about 10-20 minutes a day and also go for a 2 hour walk every week now but I just can’t eat vegetables.. I would destroy myself eating those devilish death foods.
13120	217	https://www.youtube.com/watch?v=3_PYnWVoUzM	this scares me I feel sick rn
13121	218	https://www.youtube.com/watch?v=3_PYnWVoUzM	My mom died last month because of an hearth attack.
13122	219	https://www.youtube.com/watch?v=3_PYnWVoUzM	When I was little I used to think a heart attack would mean hat germs and bacteria would launch a coordinated assault on my heart in an all out war with other bacteria meant to protect me, losing the battle would mean complete heart failure and then death. Can you blame me?
13123	220	https://www.youtube.com/watch?v=3_PYnWVoUzM	Idk why I'm still laughing at the word 'infarction'😂
13124	221	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad died 1 month ago The reason was hear attack :(
13125	222	https://www.youtube.com/watch?v=3_PYnWVoUzM	Amazing talk sir. Hats off to the animation team. Especially liked the part where the red blood cells write a test(blood test). Expecting a lot of TED-ED talks from you sir. Keep rocking!
13126	223	https://www.youtube.com/watch?v=3_PYnWVoUzM	But when just one artery is blocked, wouldn't other arteries give oxygeneted blood to the heart?
13127	224	https://www.youtube.com/watch?v=3_PYnWVoUzM	2:30 blood test lolzzz😂😃😁
13128	225	https://www.youtube.com/watch?v=3_PYnWVoUzM	This was interesting knowing what my 29 year old brother had to go through I only saw him for less than 9 years I still miss him now that I'm 10......
13129	226	https://www.youtube.com/watch?v=3_PYnWVoUzM	Wao now am gonna die..!!😂😭I can't understand should I laugh or cry
13130	227	https://www.youtube.com/watch?v=3_PYnWVoUzM	I will like my own comment because I know no one will
13131	228	https://www.youtube.com/watch?v=3_PYnWVoUzM	1:20 Thanos
13132	229	https://www.youtube.com/watch?v=3_PYnWVoUzM	I wish learning at school was as easy as this.
13133	230	https://www.youtube.com/watch?v=3_PYnWVoUzM	Welp,my Great Uncle just had a massive heart attack he's in the hospital plz pray I hope everything will be ok... Update:He passed away...
13134	231	https://www.youtube.com/watch?v=3_PYnWVoUzM	I almost gave my grandma a heart attack
13135	232	https://www.youtube.com/watch?v=3_PYnWVoUzM	my grandpa passed away from a heart attack and today is his birthday love u grandpa
13136	233	https://www.youtube.com/watch?v=3_PYnWVoUzM	Um in 12 and I randomly got chest pain
13137	234	https://www.youtube.com/watch?v=3_PYnWVoUzM	Heart Attacks They're like a Broken femur Bone man
13138	235	https://www.youtube.com/watch?v=3_PYnWVoUzM	That is one buff heart
13139	236	https://www.youtube.com/watch?v=3_PYnWVoUzM	0:31 HOW CAN I GET ANGRY WITH THOSE CUTTIEEEE FATS?
13140	237	https://www.youtube.com/watch?v=3_PYnWVoUzM	Soo good animations....if ted-ed is reading this comment.....hats off to you guys..awesome animations!!😃😃
13141	238	https://www.youtube.com/watch?v=3_PYnWVoUzM	So who else is having a Heart Attack right now?
13142	239	https://www.youtube.com/watch?v=3_PYnWVoUzM	my poor's neighbor wife died of a heart attack and now the husband is crazy he chased my sister and a 12 year old girl
13143	240	https://www.youtube.com/watch?v=3_PYnWVoUzM	A lot of these give me heart attacks TED EDS ARE SCARY MAN!
13144	241	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had 3 heart attackes
13145	242	https://www.youtube.com/watch?v=3_PYnWVoUzM	One of my uncles died from a heartattack
13146	243	https://www.youtube.com/watch?v=3_PYnWVoUzM	A heart attack might be silent but deadly
13147	244	https://www.youtube.com/watch?v=3_PYnWVoUzM	How 7 million people die around the world by heart attack if we have just 6 million people in the world wtf TED LIES
13148	245	https://www.youtube.com/watch?v=3_PYnWVoUzM	I get a heart attack every week and im still 15.. It started when i was 8!! Believe it or not but its in my genes..!
13149	246	https://www.youtube.com/watch?v=3_PYnWVoUzM	Precisely the reason I am watching this after seeing L (and a shitload of other people) die of a heart attack in Death Note
13150	247	https://www.youtube.com/watch?v=3_PYnWVoUzM	Rip Americans
13151	248	https://www.youtube.com/watch?v=3_PYnWVoUzM	I just had a heart attack :( at the car and I had short breath
13152	249	https://www.youtube.com/watch?v=3_PYnWVoUzM	The plaque was influenced by Donald Trump.
13153	250	https://www.youtube.com/watch?v=3_PYnWVoUzM	HEART ATTACKS. ARE SCARY:'( and do some people survive heart attack. Yes or no :| ? °~°
13154	251	https://www.youtube.com/watch?v=3_PYnWVoUzM	The heart at 3:06 definitely skipped leg day
13155	252	https://www.youtube.com/watch?v=3_PYnWVoUzM	There's medicine for heart attack drugs babe
13156	253	https://www.youtube.com/watch?v=3_PYnWVoUzM	but at the end no matter what, we die. which is kinda sad if you think about it for a long time
13157	254	https://www.youtube.com/watch?v=3_PYnWVoUzM	105 dislikes!? WTF Internet?!
13158	255	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad had a heart attack when he was 43..
13159	256	https://www.youtube.com/watch?v=3_PYnWVoUzM	I got the laughing part so just need to eat healthy lose weight
13160	257	https://www.youtube.com/watch?v=3_PYnWVoUzM	how rare is it for KIDS to get a heart attack ... cuz I'm 10
13161	258	https://www.youtube.com/watch?v=3_PYnWVoUzM	does nuttella count as nuts?
13162	259	https://www.youtube.com/watch?v=3_PYnWVoUzM	This reminds me of Death Note
13163	260	https://www.youtube.com/watch?v=3_PYnWVoUzM	That is pretty scary, I definitely use the prevention methods seriously now
13164	261	https://www.youtube.com/watch?v=3_PYnWVoUzM	2:30 - Hehe... blood test...
13165	262	https://www.youtube.com/watch?v=3_PYnWVoUzM	when i was little i thougt that Heart attack was when Heart jumps out of chest and starts punching you till you are dead
13166	263	https://www.youtube.com/watch?v=3_PYnWVoUzM	Sheer heart attack HAS NO WEAKNESSES!!!
13167	264	https://www.youtube.com/watch?v=3_PYnWVoUzM	Does anybody know what software is used for these kind of animations? I'd love to know and do ones myself
13168	265	https://www.youtube.com/watch?v=3_PYnWVoUzM	After this video. I'm off to the gym.
13169	266	https://www.youtube.com/watch?v=3_PYnWVoUzM	doctor cannot remove these plaques?
13170	267	https://www.youtube.com/watch?v=3_PYnWVoUzM	Just go VEGAN https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4073139/
13171	268	https://www.youtube.com/watch?v=3_PYnWVoUzM	what causes haert attacks? Kira does.
13172	269	https://www.youtube.com/watch?v=3_PYnWVoUzM	Now I'm scared, My grandfather, father, two uncles and my aunt all died for a heart attack.
13173	270	https://www.youtube.com/watch?v=3_PYnWVoUzM	That blood test 😂😂😂
13174	271	https://www.youtube.com/watch?v=3_PYnWVoUzM	voice is annoying
13175	272	https://www.youtube.com/watch?v=3_PYnWVoUzM	Can you be fat and have an healthy heart? Im not talking obese, just fat.
13176	273	https://www.youtube.com/watch?v=3_PYnWVoUzM	why lots of laughter?
13177	274	https://www.youtube.com/watch?v=3_PYnWVoUzM	Top 3 ted ed videos with the best animations 3: bipolar depression 2: the trolley problem Read more
13178	275	https://www.youtube.com/watch?v=3_PYnWVoUzM	this may not be completely accurate as it's been a few years but if someone passes out from a heart attack call an ambulance and KEEP THE BLOOD FLOW GOING. you actually die from your brain not recieving enough oxygen and thus leading to brain death in mere minutes. the guy told us of a case where a little girl's mother had a heart attack and she saw on tv how they pumped the heart and she kept doing it (basically forcing the heart to keep pumping oxygen) until the ambulance arrived and that was the reason her mother survived.
13179	276	https://www.youtube.com/watch?v=3_PYnWVoUzM	I think I have gotten a Lung Attack.... I am totally short of breath. It could be a heart attack if I'm mistakened.
13180	277	https://www.youtube.com/watch?v=3_PYnWVoUzM	"Do a ""what is ADHD"" plz I have it and just wanted to see it 🐥"
13181	278	https://www.youtube.com/watch?v=3_PYnWVoUzM	you sure you wanna give somebody NITROglycerin (not just regular glycerin) because you know... nitroglycerin does kaboom...
13182	279	https://www.youtube.com/watch?v=3_PYnWVoUzM	Will drinking bleach clear out the clogged arteries?
13183	280	https://www.youtube.com/watch?v=3_PYnWVoUzM	But remember only call an ambulance if you have insurance otherwise it is best to just lie down and die peacefully - The Republican Care Council The more you know.....................................................
13184	281	https://www.youtube.com/watch?v=3_PYnWVoUzM	Heart Attacks are my biggest fear so after this video I got a pain in my chest
13185	282	https://www.youtube.com/watch?v=3_PYnWVoUzM	i always feel afraid of heart attack sense i have some sensation in my heart , from time to time , also my fathers family are not friendly with there hearts, so....... the best way i describe it is that exercising and eating healthy food can have dramatic and huge difference on the way you feel about yourself , i also not fat but rather thin to inshape man , and i sometimes feel that my berath is short like my chest doesn't get up and down like i see in some people. also major fact to hurt the heart ❤ is anxiouty and sadness , thats the major fact that ruin my heart as i see.
13186	283	https://www.youtube.com/watch?v=3_PYnWVoUzM	why do we love?
13187	284	https://www.youtube.com/watch?v=3_PYnWVoUzM	the six people who disliked the video till now must've been under drugs effect not knowing what they're doing...
13188	285	https://www.youtube.com/watch?v=3_PYnWVoUzM	''Im afraid it's now 40,000$''
13189	286	https://www.youtube.com/watch?v=3_PYnWVoUzM	I found this to be informal but I believe they glossed over the facts of how diet, primarily vegetables and fruits, and the avoidance of almost all animal products, is crucial to avoiding a heart attack. At the beginning they mention how old age is a factor but they fail to explain why, and this begins some problems and may raise fallacies from their explanation: 1. This fails to explain that a heart-attack is not a natural occurrence, and in fact is a problem in countries that have a high rate of meat and animal product consumption, whereas in populations with low meat and animal product consumption, heart attacks are almost non-existent. 2. They fail to mention that the plaque formed in our arteries is because of cholesterol consumption along with saturated fat, in which cholesterol can only be obtained through animal and animal product consumption, apart from our body creating our own cholesterol which is all we need in cases apart from patients who do not produce enough cholesterol on their own, which are very few cases in the populace. And 3.This fails to explain that there are heart attacks occurring in middle-aged, or younger populations today than they really should. They fail to mention the correlation of how chicken is now being linked to obesity, and obesity, as we know, greatens the risk of heart attack. Somehow chicken is still mentioned in it's consumption to avoid heart attacks though. The other reservations I have are that, although they did a great job in explaining the processes of surgery, this video points much towards surgery, technology, and pharmaceuticals as being basically the most effective means towards dealing with heart attacks. Although surgery and technology has allowed us to save patients who have had heart attacks already, as I had earlier mentioned, prevention of heart attacks is very reachable through a diet very low or non-existent in meat and animal product consumption, and pharmaceuticals, although they can greatly help mitigating risks of another heart attack, they have their own risks associated with taking pharmaceuticals whereas eating a healthy diet high in fruits and vegetable/legume consumption has no risk associated and can stop a heart attack from occurring once again or at all. This video does not do diet justice and therefore does not inform to the extent that they could about how avoiding heart attacks are some of the most basic actions we can participate in, this goes along with how fruits and vegetables are slightly mentioned, but legumes and beans, which would otherwise replace the meat consumption of American diets is not explained whatsoever. The last piece of diet in which they failed to explain is that eggs, which are high in cholesterol and thus linked to the plaque build up of our arteries, should be avoided in order to prevent hypertension and heart attacks. Other diseases that can be obtained through animal product consumption such as fish and chicken are not mentioned as well but once again, this video was informal in explaining the process of a heart attack and the process of surgery associated.
13190	287	https://www.youtube.com/watch?v=3_PYnWVoUzM	Why don't doctors remove the plaque from the arteries?
13191	288	https://www.youtube.com/watch?v=3_PYnWVoUzM	My grandma survived several mini strokes and two heart attacks...thank God she's still here 😊😊
13192	289	https://www.youtube.com/watch?v=3_PYnWVoUzM	When i go jogs I have this pain dot feel .for now I feel at my belly and my chest. idk if this related to heart attack or what, im still 17 but im little overweight. This year im try to loss some weight. been doing for month now , So any advice about my health
13193	290	https://www.youtube.com/watch?v=3_PYnWVoUzM	All meat is bad for you, get it right
13194	291	https://www.youtube.com/watch?v=3_PYnWVoUzM	my mom died from heart attack ,so knowing this help me
13195	292	https://www.youtube.com/watch?v=3_PYnWVoUzM	I am now addicted to Ted-Ed videos !
13196	293	https://www.youtube.com/watch?v=3_PYnWVoUzM	You should do more of these, health ones, because they really make you learn something
13197	294	https://www.youtube.com/watch?v=3_PYnWVoUzM	oo shit i feel i was dying wend i saw this is theres a way to remove those thing that are bloking the blood?
13198	295	https://www.youtube.com/watch?v=3_PYnWVoUzM	I always love the endings to these videos
13199	296	https://www.youtube.com/watch?v=3_PYnWVoUzM	The intro music makes me feel weird.
13200	297	https://www.youtube.com/watch?v=3_PYnWVoUzM	Wait, 7 million every year?
13201	298	https://www.youtube.com/watch?v=3_PYnWVoUzM	I got a message that a friend got a heart attack at the same time this was uploaded. =/
13202	299	https://www.youtube.com/watch?v=3_PYnWVoUzM	This seems related to Valentine's day somehow.
13203	300	https://www.youtube.com/watch?v=3_PYnWVoUzM	How are kidney stones formed?
13204	301	https://www.youtube.com/watch?v=3_PYnWVoUzM	I've got another question for you TED-Ed: What happens during a headache?
13205	302	https://www.youtube.com/watch?v=3_PYnWVoUzM	Just don't rely on chicken and fish to save you from a heart attack :D
13206	303	https://www.youtube.com/watch?v=3_PYnWVoUzM	Is is because it's heart's day today?
13207	304	https://www.youtube.com/watch?v=3_PYnWVoUzM	someone please lend me some money so i can afford to have a healthy diet, no stress and plenty of sleep and laughter
13208	305	https://www.youtube.com/watch?v=3_PYnWVoUzM	i don't know why but i especially love the graphics in this episode !!
13209	306	https://www.youtube.com/watch?v=3_PYnWVoUzM	I could listen to this voice all day
13210	307	https://www.youtube.com/watch?v=3_PYnWVoUzM	Alot of the people who have heart attacks are fatys who clearly know that beeing fat isnt good for your body but still do no exercise or change the consumption. If they die because they are lazy fucks i have no compassion with them tbh. They are just like smokers but smokers are far worse.
13211	308	https://www.youtube.com/watch?v=3_PYnWVoUzM	But #healthyateverysize *quietly triggering in the background*
13212	309	https://www.youtube.com/watch?v=3_PYnWVoUzM	Wait my dad is 54 and he gets starts falling asleep at 7:00 does that mean he could have a heart attack?
13213	310	https://www.youtube.com/watch?v=3_PYnWVoUzM	If you feel you're having a heart attack, immediately check your surroundings for a smug-looking, svelte man scribbling in a black notebook
13214	311	https://www.youtube.com/watch?v=3_PYnWVoUzM	my mom has had five heart attacks. She always complains of shortness of breath and pain in her arm and chest. When she throws up, we know it's a heart attack. This should not be so routine!
13215	312	https://www.youtube.com/watch?v=3_PYnWVoUzM	damn you silent heart attack!
13216	313	https://www.youtube.com/watch?v=3_PYnWVoUzM	So like basically, your heart stop?
13217	314	https://www.youtube.com/watch?v=3_PYnWVoUzM	Whoever is reading this, tomorrow will be awesome for you! :D
13218	315	https://www.youtube.com/watch?v=3_PYnWVoUzM	ugh, Valentine's Day is over 9 minutes ago
13219	316	https://www.youtube.com/watch?v=3_PYnWVoUzM	I love procrastinating and watching these videos when I should be doing work
13220	317	https://www.youtube.com/watch?v=3_PYnWVoUzM	My dad died last 2012 because of a heart a attack. Well yeah he had a cardiovascular disease.
13221	318	https://www.youtube.com/watch?v=3_PYnWVoUzM	I can listen to this voice all day
13222	319	https://www.youtube.com/watch?v=3_PYnWVoUzM	beep beep beep
13223	320	https://www.youtube.com/watch?v=3_PYnWVoUzM	FIRST YAY
13224	321	https://www.youtube.com/watch?v=3_PYnWVoUzM	THIS REALLY IS INTERESTING THANK YOUU
13225	322	https://www.youtube.com/watch?v=3_PYnWVoUzM	second
13226	323	https://www.youtube.com/watch?v=3_PYnWVoUzM	first
13227	0	https://www.youtube.com/watch?v=IzFObkVRSV0	I had panick attack while smoking weed
13228	1	https://www.youtube.com/watch?v=IzFObkVRSV0	Today was my first day attending face to face classes in 2 years! Not to mention I have social anxiety.. I really thought I was having a heart attack! I was dizzy, my chest was throbbing and some parts of my body felt numb! It was a good thing though that when it happened I went straight to the bathroom so no one could see me. I just stood there for a couple of minutes till it was gone.😞😞 I cried.. I don't want to experience it again😥
13229	2	https://www.youtube.com/watch?v=IzFObkVRSV0	I just started getting panic attack this month...this is probably because my father died 4 months ago.. usually when I'm having a panic attack I used to feel like it's the same way he felt when he was dying
13230	3	https://www.youtube.com/watch?v=IzFObkVRSV0	😑😑😑
13231	4	https://www.youtube.com/watch?v=IzFObkVRSV0	I just had my first panic attack yesterday at work. I was doing my job when I feel like I can't breathe then my heart beats faster than normal. I'm getting anxious each moment then suddenly, my hand feels numb then it ran through my whole body. I thought I'm getting a heart attack but it wasn't. I was so scared. My boss rush me to the Hospital ER because I wasn't moving. Unfortunately, I'm still alive. I thought I was going to die, which I want for the last 6 years.
13232	5	https://www.youtube.com/watch?v=IzFObkVRSV0	Thank you. I've been going mad with fear and whenever i look at my hands i see blood. I've also been randomly falling in crowded areas, hearing the voices extra loud.
13233	6	https://www.youtube.com/watch?v=IzFObkVRSV0	I’ve recently been having panic attacks for the past 2 years. I’m 36 years old now. The first one was at a dental office where I literally got super hot out of the blue, couldn’t stay still, felt like I needed fresh air or else I would die/faint smh. It got so bad that I really felt like I was going to pass out and so I ran out the back door of the office for fresh air. Mind you I was in the dentist chair while I got up and ran out (felt very embarrassed after) so once I made it out the back door I just stood there and felt much better. Every employee also ran after me and was scared because they didn’t know what was going on. They kept asking me what’s wrong, what’s wrong? I’m like idk but I got super hot and I felt like I was going to faint. So that was my first panic attack. My 2nd and 3rd happen again at the same dental office amd the 4th happen at a hospital right before I had to take a blood test. Are these symptoms considered anxiety panic attacks or is it something else? Idk what it is BUT I really want to get it fix because it’s very embarrassing. Please help! THANKS IN ADVANCE!!!!! Also It feels like I’m out of air and couldn’t breathe.
13234	7	https://www.youtube.com/watch?v=IzFObkVRSV0	👍👍
13235	8	https://www.youtube.com/watch?v=IzFObkVRSV0	can anyone please help me. i feel ice in my chest and my hands started to touching my neck and head like feeling uncomfortable. and i feel my inside is melting and my inside is crying. are these early signs of panic disorder?? but i don't feel hard heartbeat and trembling. please reply
13236	9	https://www.youtube.com/watch?v=IzFObkVRSV0	I never had panic attacks in 28 years of life, then they started this Summer (I had up to 3 panic attacks in the same night!) along side depressive episodes. But my hands don't go numb, on the contrary I can't stop their shaking, or better I can, but it's like trying not to scratch yourself while itching
13237	10	https://www.youtube.com/watch?v=IzFObkVRSV0	All I will say is since I've switched to Alkaline vegan lifestyle, I have not experienced any anxiety/panic. RESEARCH DR.SEBI, mental health has more to do with what you eat than you know. Peace, love, and health ❤
13238	11	https://www.youtube.com/watch?v=IzFObkVRSV0	I’ve had five panic attacks total, and had my fifth today. I was sitting in art class and I started laugh crying (I was actually upset) and then I couldn’t breathe. People didn’t know I have panic attacks, so they were all laughing at me until they realized I really couldn’t breathe. My friend who sat in front of me said I was shaking and my face looked blue. It truly was the worst I’ve had, and I never knew it could happen for practically no reason.
13239	12	https://www.youtube.com/watch?v=IzFObkVRSV0	Does anyone have panic attacks that start with pain in the head? Thinking that you might get a Brain infarction? It starts like this and then ends up in breathing wrong and raised Heartbeat... Most of the time in public transport or busy places standing still. Prayers for you all in the same situation. If you have tips, please react!
13240	13	https://www.youtube.com/watch?v=IzFObkVRSV0	I always have these because of my unstable childhood
13241	14	https://www.youtube.com/watch?v=IzFObkVRSV0	i like rn is literally panicing to the point that i'm shaking... i want to cry :'D
13242	15	https://www.youtube.com/watch?v=IzFObkVRSV0	A few days ago I experienced my first panic attack. I was simply scrolling through tiktok and suddenly I felt this huge fear come out of nowhere. I started hyperventilating and having nausea. Then my chest began to hurt, well actually I wouldn't describe it that way, it was more like my chest was empty and someone was trying to pull it apart (if that even makes sense). The thing is that I have no idea why this happened and I'm scared that I will continue to have panic attacks. Sorry for the rant lol
13243	16	https://www.youtube.com/watch?v=IzFObkVRSV0	i had my first ever panic attack 2 hours ago. it felt like the world was spinning and shrinking. it felt like my lungs were shrinking also. it felt like my brain was being flooded with clouds, yet i was still in the moment.
13244	17	https://www.youtube.com/watch?v=IzFObkVRSV0	I get panic attacks when my phone ring’s
13245	18	https://www.youtube.com/watch?v=IzFObkVRSV0	I have always been getting panic attacks now and again, it sucks
13246	19	https://www.youtube.com/watch?v=IzFObkVRSV0	I just had panic attack like 30mins ago 🥲
